"","Lon","Lat","FishNASC"
"2311",-4.86388667,55.32577167,0
"2312",-4.87811947,55.32178214,94.411137
"2313",-4.89296823,55.31883741,799.616651
"2314",-4.90821605,55.31641254,871.800038
"2315",-4.92342553,55.31403979,2635.197091
"2316",-4.93867788,55.31153659,3525.284653
"2317",-4.95349485,55.30851874,5017.986102
"2318",-4.968465,55.30556167,3166.706554
"2319",-4.98340003,55.30278041,1215.911425
"2320",-4.99846832,55.29992624,1111.200217
"2321",-5.01342333,55.29701333,3723.582551
"2322",-5.02836159,55.29415668,5576.536549
"2323",-5.0434916,55.29121069,5678.757029
"2324",-5.03591731,55.28543568,1375.525928
"2325",-5.02253167,55.28069667,4985.155075
"2326",-5.00880361,55.27622943,2972.769556
"2327",-4.995035,55.27181222,408.742093
"2328",-4.98130717,55.26735633,245.17519
"2329",-4.96758952,55.26298239,631.073318
"2330",-4.95378376,55.2585868,2274.082036
"2331",-4.9400456,55.2542664,3.190588
"2332",-4.93657724,55.24823394,317.442161
"2333",-4.94833,55.24244167,0
"2334",-4.96309512,55.2393454,0
"2335",-4.97802313,55.23638493,606.053969
"2336",-4.99335407,55.2343166,751.404357
"2337",-5.00871986,55.2322321,166.387638
"2338",-5.02418088,55.23063694,503.779903
"2339",-5.03974239,55.22925584,0
"2340",-5.05532667,55.22791,2897.802252
"2341",-5.07088465,55.22647613,409.301958
"2342",-5.08640377,55.2250429,333.471936
"2343",-5.10207658,55.22369628,1102.784361
"2344",-5.11764301,55.22214245,1359.420752
"2345",-5.13301667,55.22009667,368.93027
"2346",-5.14820343,55.2179141,2171.324817
"2347",-5.16312397,55.21517713,1057.862167
"2348",-5.15106833,55.21026833,391.09328
"2349",-5.13719435,55.20597867,486.10203
"2350",-5.12332761,55.20167694,1361.448747
"2351",-5.10955167,55.19733667,555.68349
"2352",-5.09585965,55.19291592,0.396643
"2353",-5.08226662,55.18840265,30.887125
"2354",-5.06875667,55.18385,5.786672
"2355",-5.05521243,55.17926425,47.020883
"2356",-5.04541466,55.17331841,0
"2357",-5.04291763,55.13024552,0
"2358",-5.03368391,55.14042694,0
"2359",-5.02686172,55.14859378,0
"2360",-5.01999212,55.15676269,0
"2361",-5.02548216,55.16273223,2.093987
"2362",-5.04111722,55.1611854,0
"2363",-5.0566512,55.15975802,123.692287
"2364",-5.07232333,55.15854833,109.662934
"2365",-5.08781711,55.15724745,79.049674
"2366",-5.10351422,55.15604223,10.991864
"2367",-5.11898012,55.15470224,81.02265
"2368",-5.13439813,55.15276951,90.963044
"2369",-5.14975582,55.15087681,327.761869
"2370",-5.16520069,55.14909033,2835.419517
"2371",-5.1725215,55.14593387,16.721889
"2372",-5.15760184,55.14291838,76.356889
"2373",-5.14341167,55.13912667,61.399596
"2374",-5.12914037,55.1352747,317.219373
"2375",-5.11490275,55.1314608,321.695199
"2376",-5.10056273,55.12766892,164.425063
"2377",-5.08627667,55.12396,192.669645
"2378",-5.07200891,55.12015945,0
"2379",-5.05781805,55.11632711,0
"2380",-5.04566185,55.11179818,0
"2381",-5.06095055,55.11021465,0
"2382",-5.076655,55.10941667,0
"2383",-5.09233417,55.10890396,0
"2384",-5.10803298,55.10842299,588.601182
"2385",-5.12372293,55.10790836,55.824969
"2386",-5.13941567,55.10737277,502.503351
"2387",-5.15510114,55.10684069,319.988394
"2388",-5.17074665,55.10626323,404.897141
"2389",-5.18639101,55.10505944,1635.175587
"2390",-5.20200441,55.10433333,3850.712811
"2391",-5.19921043,55.09858553,0
"2392",-5.1908978,55.09759261,825.457919
"2393",-5.17700913,55.0934178,88.510795
"2394",-5.16318033,55.08920628,0
"2395",-5.149375,55.08485083,13.677775
"2396",-5.13680209,55.07941947,2.53617
"2397",-5.12430167,55.074005,15.575852
"2398",-5.1118506,55.06855458,0
"2399",-5.0984579,55.0638527,0
"2400",-5.08462844,55.05965571,0
"2401",-5.08707333,55.05467667,0
"2402",-5.10260884,55.05311469,0
"2403",-5.11808239,55.05150303,0
"2404",-5.1335913,55.04993748,0
"2405",-5.14903485,55.04839923,0
"2406",-5.16454398,55.04682709,0
"2407",-5.17973307,55.04467898,2096.113081
"2408",-5.19477454,55.04206146,2.28146
"2409",-5.20970347,55.0394859,4266.880848
"2410",-5.22492215,55.037138,2242.337144
"2411",-5.240295,55.03526167,57.639525
"2412",-5.25121989,55.04006031,181.981658
"2413",-5.25606093,55.04865568,42.545749
"2414",-5.26077955,55.05720924,27.419951
"2415",-5.265533,55.06581477,96.594588
"2416",-5.27022643,55.0743889,32.989594
"2417",-5.27456825,55.08302484,2186.408722
"2418",-5.27833,55.09173167,2412.255928
"2419",-5.28180931,55.10051889,524.35843
"2420",-5.28536449,55.10929123,1304.205095
"2421",-5.28897298,55.11801943,211.895043
"2422",-5.292585,55.12675333,325.868353
"2423",-5.29612167,55.13552167,429.599893
"2424",-5.29978985,55.14424598,713.364531
"2425",-5.29826591,55.15220538,237.610686
"2426",-5.28641261,55.1581562,258.023818
"2427",-5.27436338,55.16393471,1599.948887
"2428",-5.26225572,55.16971827,286.973725
"2429",-5.25024047,55.17553162,270.178347
"2430",-5.23834177,55.18136207,49.781711
"2431",-5.22637333,55.187235,322.990751
"2432",-5.21456086,55.19326614,156.928328
"2433",-5.20273616,55.19914789,545.310846
"2434",-5.19066485,55.20495741,1631.855652
"2435",-5.17883333,55.21085,4784.88535
"2436",-5.17331414,55.21791624,685.072119
"2437",-5.18649306,55.22299971,263.47428
"2438",-5.19954997,55.22803851,531.198261
"2439",-5.21217958,55.23342367,834.206947
"2440",-5.22474333,55.238835,2981.264834
"2441",-5.23748167,55.24419333,334.102344
"2442",-5.25021346,55.2495195,110.248553
"2443",-5.26314594,55.25463471,165.284286
"2444",-5.27631167,55.25959167,46.270413
"2445",-5.28948121,55.26469747,51.152566
"2446",-5.30261077,55.26953675,14.202309
"2447",-5.29668284,55.27248905,4.931715
"2448",-5.28106,55.27109129,45.090933
"2449",-5.26543333,55.26986833,222.82677
"2450",-5.24980833,55.26856667,1459.16268
"2451",-5.23424732,55.26721341,161.079149
"2452",-5.21871109,55.26575689,557.174159
"2453",-5.20308845,55.26437867,94.054149
"2454",-5.18747698,55.26316068,93.501323
"2455",-5.17826126,55.25965631,76.358827
"2456",-5.19148641,55.25478895,2823.180178
"2457",-5.20513961,55.25033902,2687.995257
"2458",-5.21874587,55.24585285,690.402736
"2459",-5.23238,55.2412793,1193.118948
"2460",-5.24587667,55.23661833,211.186928
"2461",-5.25956254,55.23212457,135.108361
"2462",-5.27322553,55.22765388,221.239401
"2463",-5.28684423,55.22315907,29.988652
"2464",-5.30066679,55.21875781,0.476805
"2465",-5.30377772,55.2120349,8.251013
"2466",-5.29171064,55.20616383,23.795767
"2467",-5.27980855,55.200316,269.599884
"2468",-5.267915,55.19441,610.915885
"2469",-5.25598198,55.18852699,1170.83193
"2470",-5.24414727,55.18259505,420.718366
"2471",-5.23243333,55.17659167,75.098982
"2472",-5.22090013,55.17047801,125.13411
"2473",-5.20934683,55.16442268,234.986634
"2474",-5.19763221,55.15835876,97.926135
"2475",-5.18631168,55.15220578,75.549751
"2476",-5.19427833,55.14500667,17.615046
"2477",-5.20686571,55.13956596,2704.817003
"2478",-5.21942102,55.13422159,2084.886362
"2479",-5.23241599,55.12914633,1013.14789
"2480",-5.24543939,55.12409321,277.88926
"2481",-5.25833747,55.11894873,115.522402
"2482",-5.27161413,55.11425251,236.428047
"2483",-5.28593167,55.11049667,667.799073
"2484",-5.29940809,55.10650103,254.511636
"2485",-5.28996599,55.09992897,142.850201
"2486",-5.27569413,55.09623933,275.930351
"2487",-5.26075667,55.09336667,744.403202
"2488",-5.24612,55.090115,278.30776
"2489",-5.23139913,55.08689536,794.996677
"2490",-5.21668347,55.08369294,2334.19253
"2491",-5.2017444,55.08472684,4601.681574
"2492",-5.18678937,55.08751989,3.551107
"2493",-5.17199085,55.09045027,0
"2494",-5.15725978,55.09365891,0
"2495",-5.14257026,55.09679134,0
"2496",-5.128255,55.10044,319.301227
"2497",-5.11434533,55.1046054,183.083463
"2498",-5.10065867,55.10878425,294.504426
"2499",-5.08674803,55.11301114,146.314377
"2500",-5.07291501,55.11721493,0
"2501",-5.05854833,55.12160167,0
"2502",-5.044995,55.12792167,0
"2503",-5.04518484,55.12968835,0
"2504",-5.06379045,55.1252194,0
"2505",-5.07791333,55.12135,180.823437
"2506",-5.09192247,55.11720459,534.074618
"2507",-5.10589507,55.11310055,353.156672
"2508",-5.11984056,55.10897869,526.03752
"2509",-5.13370366,55.1047912,83.302197
"2510",-5.14764833,55.100605,9.872252
"2511",-5.16163022,55.09647055,38.158016
"2512",-5.17564477,55.09236323,2.54535
"2513",-5.18967667,55.08835,57.411073
"2514",-5.20375243,55.08430878,8282.454224
"2515",-5.21786921,55.08038783,818.630689
"2516",-5.23199235,55.07646488,758.571809
"2517",-5.2464755,55.07317056,602.21271
"2518",-5.26186333,55.07150333,236.962446
"2519",-5.27733606,55.06993261,1027.072749
"2520",-5.29286229,55.06842585,266.5081
"2521",-5.3077645,55.06580206,299.043802
"2522",-5.32325519,55.06532833,222.046004
"2523",-5.33902,55.06542667,324.072885
"2524",-5.35469908,55.06545167,4.368923
"2525",-5.37037811,55.065405,19.018998
"2526",-5.38608701,55.06540295,64.01076
"2527",-5.40183283,55.06540833,363.256186
"2528",-5.417585,55.06541,72.133442
"2529",-5.43327325,55.065485,230.218652
"2530",-5.44898678,55.06562408,33.987401
"2531",-5.46472499,55.06554848,120.427126
"2532",-5.48035791,55.06512018,144.635293
"2533",-5.49593804,55.06493482,35.097046
"2534",-5.50930333,55.06734333,92.921354
"2535",-5.51135,55.076365,1.381635
"2536",-5.50459479,55.0830786,102.325283
"2537",-5.48912776,55.0835,50.65545
"2538",-5.47344383,55.08343667,82.921473
"2539",-5.45773249,55.08330333,613.521358
"2540",-5.44201833,55.08326167,57.861845
"2541",-5.42630991,55.08319167,334.136873
"2542",-5.41067001,55.08355484,56.815632
"2543",-5.39493389,55.08382667,233.186776
"2544",-5.37932966,55.08380333,20.597149
"2545",-5.36364833,55.08365667,39.899616
"2546",-5.34789499,55.08367823,147.140272
"2547",-5.3321918,55.08366167,609.372566
"2548",-5.31643887,55.083665,199.187271
"2549",-5.30103102,55.08372726,256.468678
"2550",-5.2954306,55.09118521,952.099233
"2551",-5.29686733,55.1002872,1719.315344
"2552",-5.31021032,55.10290139,320.9947
"2553",-5.32597176,55.10334,37.266589
"2554",-5.3415445,55.10302,91.443667
"2555",-5.35725846,55.10290167,93.028494
"2556",-5.37302325,55.10289167,0
"2557",-5.38879566,55.10297833,5.780059
"2558",-5.40447333,55.10307333,23.313721
"2559",-5.42018155,55.10311246,298.6867
"2560",-5.43593674,55.10296698,326.941512
"2561",-5.45167001,55.1029455,77.90619
"2562",-5.46739581,55.10304743,33.838134
"2563",-5.48306107,55.10322333,213.882018
"2564",-5.49876298,55.10333979,149.790185
"2565",-5.51181167,55.1071,39.411622
"2566",-5.51391667,55.11533333,75.850414
"2567",-5.5026133,55.12042433,77.907476
"2568",-5.48703502,55.12050167,351.580898
"2569",-5.47138833,55.12020833,365.622549
"2570",-5.45565608,55.12011497,485.876706
"2571",-5.43990314,55.1206789,573.1271
"2572",-5.42138333,55.12112167,0.927994
"2573",-5.41321021,55.12143667,0
"2574",-5.41130974,55.12165337,9.780001
"2575",-5.395681,55.12111068,77.227446
"2576",-5.37987509,55.12119331,84.959965
"2577",-5.36421,55.12123333,848.126739
"2578",-5.34848333,55.121205,223.170377
"2579",-5.33276995,55.12122853,312.970756
"2580",-5.3170494,55.12130833,444.329137
"2581",-5.30127765,55.12135667,186.497814
"2582",-5.29593771,55.12801582,730.417698
"2583",-5.3040875,55.13437701,57.72696
"2584",-5.31975924,55.13465433,40.969965
"2585",-5.33549523,55.13486315,607.439101
"2586",-5.35121984,55.13505796,954.934901
"2587",-5.36692823,55.13530509,521.719767
"2588",-5.382615,55.135525,184.893058
"2589",-5.3984128,55.13554459,160.31572
"2590",-5.41414291,55.1357,2.531124
"2591",-5.42985286,55.13577667,0
"2592",-5.44559124,55.13587167,248.702176
"2593",-5.46139687,55.13595479,189.109156
"2594",-5.47707616,55.13617731,475.253164
"2595",-5.49278324,55.13615175,431.975225
"2596",-5.50831906,55.13658608,33.527236
"2597",-5.51290654,55.14466321,23.941227
"2598",-5.50440821,55.151265,444.520405
"2599",-5.48868529,55.15144344,111.782451
"2600",-5.47304038,55.15140508,11.289561
"2601",-5.45726167,55.15139,6.620951
"2602",-5.4414646,55.15136663,129.171084
"2603",-5.42582123,55.15132024,953.875114
"2604",-5.41003051,55.15129881,4220.987974
"2605",-5.39434698,55.15125092,1507.492537
"2606",-5.37861313,55.15117,2105.313638
"2607",-5.36287979,55.15104058,1557.207306
"2608",-5.34714543,55.15100667,2117.898048
"2609",-5.33141417,55.150923,595.404287
"2610",-5.3156385,55.15081833,2034.06236
"2611",-5.29997,55.15131167,982.868741
"2612",-5.2950832,55.15929932,1931.386114
"2613",-5.30319769,55.16598,824.896293
"2614",-5.31890444,55.16682333,2112.946865
"2615",-5.334575,55.16697,268.918366
"2616",-5.35031884,55.16677702,223.450779
"2617",-5.36606126,55.16642593,71.155102
"2618",-5.38177366,55.16642847,36.224651
"2619",-5.39757252,55.16661142,30.428995
"2620",-5.4132573,55.16677667,23.415325
"2621",-5.42898761,55.16678035,91.648612
"2622",-5.44477397,55.16653618,94.883972
"2623",-5.46051904,55.16625667,162.317639
"2624",-5.47621049,55.16621728,90.740858
"2625",-5.49189944,55.16616455,39.410287
"2626",-5.49993667,55.17049667,145.186626
"2627",-5.49852137,55.17946854,52.977914
"2628",-5.49743286,55.18843592,19.961719
"2629",-5.49656776,55.19734857,0
"2630",-5.49553479,55.20624458,0
"2631",-5.49440665,55.21521672,1.135949
"2632",-5.49345833,55.22417067,0
"2633",-5.4933478,55.23313379,0
"2634",-5.49328684,55.24205071,0
"2635",-5.49317167,55.251005,58.325206
"2636",-5.49263554,55.25994279,0.031844
"2637",-5.49191237,55.26889976,0
"2638",-5.49090044,55.2778568,0
"2639",-5.49013901,55.286811,1.158787
"2640",-5.489935,55.29581833,0
"2641",-5.49005919,55.304798,0
"2642",-5.48916167,55.31376667,0
"2643",-5.48983167,55.32271,0
"2644",-5.49087493,55.33165309,0
"2645",-5.4917795,55.3406219,0
"2646",-5.49280568,55.34961714,0
"2647",-5.49382871,55.35856447,0
"2648",-5.49508873,55.3675349,0
"2649",-5.49292833,55.38349167,0
"2650",-5.47853167,55.38010167,0
"2651",-5.46373292,55.37722282,6.352214
"2652",-5.44867004,55.37415454,0
"2653",-5.43383152,55.37111697,104.696484
"2654",-5.41926666,55.36767416,1054.61312
"2655",-5.40476525,55.36399525,128.612013
"2656",-5.39022667,55.36045333,65.292132
"2657",-5.37534167,55.35733833,163.609531
"2658",-5.360665,55.35407667,24.26512
"2659",-5.34587885,55.35088797,128.154422
"2660",-5.33100776,55.34779869,212.177569
"2661",-5.31610008,55.34471872,360.959203
"2662",-5.30143152,55.34153032,2921.054482
"2663",-5.28657309,55.3384999,2725.805004
"2664",-5.27635766,55.33410231,2242.055857
"2665",-5.28937812,55.32918145,325.563292
"2666",-5.30247289,55.32422973,345.699446
"2667",-5.31559962,55.31917201,72.501461
"2668",-5.32884833,55.31423,1.829884
"2669",-5.342169,55.30940872,266.420919
"2670",-5.3552931,55.30444363,197.785606
"2671",-5.36845583,55.29945395,104.32499
"2672",-5.38156034,55.29451364,24.781367
"2673",-5.39485493,55.28957261,136.595356
"2674",-5.407895,55.28451167,11.781838
"2675",-5.42090728,55.27936648,9.464521
"2676",-5.43415457,55.27443509,0
"2677",-5.44722892,55.2694948,27.418504
"2678",-5.46038272,55.26457033,0
"2679",-5.47349421,55.25946974,0
"2680",-5.48631323,55.25433492,18.228972
"2681",-5.49988,55.24964,5.292838
"2682",-5.51362521,55.24512438,7.38971
"2683",-5.52680272,55.24022012,40.722248
"2684",-5.54004366,55.23527797,139.67141
"2685",-5.55315833,55.23035667,83.920305
"2686",-5.56260621,55.22455623,0
"2687",-5.55151167,55.21829667,0
"2688",-5.53958457,55.2124781,2.596305
"2689",-5.52763956,55.20659039,10.769335
"2690",-5.51613672,55.20045336,11.251654
"2691",-5.50461997,55.1941362,7.443785
"2692",-5.4928,55.188315,4.362909
"2693",-5.48065259,55.18275182,5.463566
"2694",-5.46890968,55.17680286,58.778943
"2695",-5.45758746,55.17064049,123.660348
"2696",-5.4463603,55.16428424,88.543288
"2697",-5.43519333,55.15798667,28.318171
"2698",-5.42397837,55.15163241,120.844349
"2699",-5.41286833,55.14541167,0
"2700",-5.40163136,55.13912292,0
"2701",-5.39378544,55.14187193,33.232156
"2702",-5.39138851,55.15081097,283.773986
"2703",-5.38857,55.15960333,84.512873
"2704",-5.38357569,55.16808431,118.791516
"2705",-5.37481903,55.17553744,15.627783
"2706",-5.36528742,55.18260642,43.847482
"2707",-5.3551347,55.18943823,12.590381
"2708",-5.34448887,55.1960629,5.755369
"2709",-5.33399302,55.20275743,17.158187
"2710",-5.3235527,55.20943589,209.907043
"2711",-5.32224658,55.21626998,21.045267
"2712",-5.3363521,55.22049552,128.876848
"2713",-5.35021661,55.22489563,152.438741
"2714",-5.36369095,55.22944198,349.313424
"2715",-5.37719292,55.23414083,379.819782
"2716",-5.39059167,55.23876167,1108.685771
"2717",-5.40421564,55.24340355,365.587433
"2718",-5.41774455,55.24805352,69.552742
"2719",-5.43108971,55.25276037,9.453397
"2720",-5.4445768,55.25744324,0
"2721",-5.45804,55.26214,2.27258
"2722",-5.47115774,55.26702569,0
"2723",-5.48425642,55.2720638,0
"2724",-5.49761873,55.27696983,0
"2725",-5.5106676,55.28184703,3.280517
"2726",-5.52406667,55.28672333,0
"2727",-5.53748997,55.29145547,0
"2728",-5.55090464,55.2965225,0
"2729",-5.54105774,55.30145703,0
"2730",-5.52631271,55.30441135,0
"2731",-5.5114485,55.3076306,0
"2732",-5.49718049,55.31137763,0
"2733",-5.48290979,55.31519922,3.771779
"2734",-5.46865508,55.31893378,3.905873
"2735",-5.45407869,55.32248112,0
"2736",-5.43965454,55.32606023,22.541195
"2737",-5.42539887,55.3298658,7.907458
"2738",-5.411185,55.33377,22.090091
"2739",-5.39671902,55.3373389,35.817755
"2740",-5.38200927,55.34074354,1588.655636
"2741",-5.3674382,55.34408075,552.583118
"2742",-5.35306143,55.34778055,3083.436151
"2743",-5.36172314,55.34504856,35.902035
"2744",-5.34918648,55.35060022,624.267165
"2745",-5.33485667,55.354375,118.652733
"2746",-5.32017833,55.357695,1195.181229
"2747",-5.30526835,55.36090052,2609.518948
"2748",-5.29055953,55.36408418,4454.519513
"2749",-5.28363894,55.36837245,689.092162
"2750",-5.29893696,55.37104199,1252.4302
"2751",-5.31402,55.37376,2096.031277
"2752",-5.3289784,55.37667216,759.43102
"2753",-5.34379399,55.37971923,208.544622
"2754",-5.3587166,55.38282832,7105.709399
"2755",-5.3736099,55.38598248,1198.186373
"2756",-5.38839854,55.38920333,115.891642
"2757",-5.40325335,55.392309,0
"2758",-5.4180662,55.39543944,985.472
"2759",-5.43279667,55.39865833,6473.675645
"2760",-5.44770524,55.40182041,208.892482
"2761",-5.46256392,55.40478794,173.711336
"2762",-5.47745688,55.4078201,801.32366
"2763",-5.49228667,55.410985,108.402061
"2764",-5.5068045,55.41452744,34.112569
